price,brand,model,year,title_status,mileage,color,state,country
18500,ford,escape,2019,clean vehicle,17755,blue,north carolina, usa
12000,ford,door,2017,clean vehicle,73846,gray,texas, usa
30000,ford,f-150,2018,clean vehicle,15771,blue,pennsylvania, usa
14700,ford,escape,2019,clean vehicle,29168,silver,north carolina, usa
25000,ford,door,2017,clean vehicle,159182,red,texas, usa
26550,ford,f-150,2018,clean vehicle,15296,white,pennsylvania, usa
27000,ford,explorer,2019,clean vehicle,30476,white,north carolina, usa
34000,ford,door,2016,clean vehicle,131754,white,texas, usa
27500,ford,f-150,2018,clean vehicle,26095,gray,pennsylvania, usa
25500,ford,f-150,2018,clean vehicle,22107,gray,pennsylvania, usa
13500,ford,ecosport,2019,clean vehicle,31207,brown,north carolina, usa
4000,ford,door,2015,clean vehicle,112810,gray,texas, usa
25700,ford,f-150,2018,clean vehicle,19058,white,pennsylvania, usa
29000,ford,door,2015,clean vehicle,109137,white,texas, usa
30500,ford,f-150,2018,clean vehicle,24058,black,pennsylvania, usa
30000,ford,f-150,2018,clean vehicle,6967,black,pennsylvania, usa
9000,ford,door,2014,clean vehicle,118340,gray,texas, usa
19000,ford,f-150,2018,clean vehicle,36145,white,pennsylvania, usa
25800,ford,explorer,2019,clean vehicle,33942,silver,north carolina, usa
26500,ford,f-150,2018,clean vehicle,38868,gray,pennsylvania, usa
29300,ford,explorer,2019,clean vehicle,36190,red,north carolina, usa
6300,ford,fiesta,2018,clean vehicle,37177,black,pennsylvania, usa
25400,ford,explorer,2019,clean vehicle,39267,white,north carolina, usa
26000,ford,f-150,2018,clean vehicle,33350,gray,pennsylvania, usa
7000,ford,focus,2017,clean vehicle,57889,black,north carolina, usa
25900,ford,f-150,2018,clean vehicle,34081,red,pennsylvania, usa
9700,ford,fiesta,2019,clean vehicle,26821,gray,north carolina, usa
27000,ford,f-150,2018,clean vehicle,40577,black,pennsylvania, usa
9100,ford,fiesta,2019,clean vehicle,52355,black,north carolina, usa
28000,ford,f-150,2018,clean vehicle,30620,red,pennsylvania, usa
25700,ford,flex,2019,clean vehicle,22019,black,north carolina, usa
27500,ford,f-150,2018,clean vehicle,36742,black,pennsylvania, usa
9400,ford,fiesta,2019,clean vehicle,32473,white,north carolina, usa
25500,ford,f-150,2018,clean vehicle,43406,blue,pennsylvania, usa
20500,ford,flex,2019,clean vehicle,34696,white,north carolina, usa
21500,ford,f-150,2018,clean vehicle,43519,gray,pennsylvania, usa
12800,ford,hybrid,2019,clean vehicle,37716,gray,north carolina, usa
23900,ford,f-150,2018,clean vehicle,41627,white,pennsylvania, usa
9400,ford,fiesta,2019,clean vehicle,29986,gray,north carolina, usa
26900,ford,f-150,2018,clean vehicle,41496,silver,pennsylvania, usa
25500,ford,flex,2019,clean vehicle,20613,gray,north carolina, usa
27000,ford,f-150,2018,clean vehicle,33475,blue,pennsylvania, usa
9300,ford,fiesta,2019,clean vehicle,32305,silver,north carolina, usa
14400,ford,fusion,2018,clean vehicle,38148,black,pennsylvania, usa
19000,ford,flex,2019,clean vehicle,39976,red,north carolina, usa
14000,ford,fusion,2018,clean vehicle,50513,white,pennsylvania, usa
13600,ford,fusion,2019,clean vehicle,31408,gray,north carolina, usa
19200,ford,transit,2018,clean vehicle,41351,white,pennsylvania, usa
13600,ford,fusion,2019,clean vehicle,32038,red,north carolina, usa
18600,ford,transit,2018,clean vehicle,38279,white,pennsylvania, usa
13700,ford,fusion,2019,clean vehicle,30471,red,north carolina, usa
18200,ford,transit,2018,clean vehicle,41569,white,pennsylvania, usa
13800,ford,fusion,2019,clean vehicle,31142,silver,north carolina, usa
22000,ford,wagon,2018,clean vehicle,31598,black,pennsylvania, usa
13700,ford,fusion,2019,clean vehicle,31380,silver,north carolina, usa
28000,ford,wagon,2018,clean vehicle,22179,black,pennsylvania, usa
13800,ford,fusion,2019,clean vehicle,29266,white,north carolina, usa
18600,ford,transit,2018,clean vehicle,42156,white,pennsylvania, usa
13700,ford,fusion,2019,clean vehicle,30875,red,north carolina, usa
13700,ford,fusion,2019,clean vehicle,30609,silver,north carolina, usa
13800,ford,fusion,2019,clean vehicle,29508,silver,north carolina, usa
17700,ford,hybrid,2019,clean vehicle,12837,gray,north carolina, usa
13900,ford,fusion,2019,clean vehicle,29633,white,north carolina, usa
13900,ford,fusion,2019,clean vehicle,27461,no_color,north carolina, usa
50500,ford,f-650,2018,clean vehicle,74961,white,pennsylvania, usa
13600,ford,fusion,2019,clean vehicle,32154,gray,north carolina, usa
55000,ford,srw,2018,clean vehicle,37245,black,pennsylvania, usa
13800,ford,fusion,2019,clean vehicle,29345,white,north carolina, usa
56000,ford,srw,2018,clean vehicle,25371,black,pennsylvania, usa
13800,ford,fusion,2019,clean vehicle,30054,silver,north carolina, usa
45800,ford,srw,2018,clean vehicle,11173,white,pennsylvania, usa
13800,ford,fusion,2019,clean vehicle,30902,no_color,north carolina, usa
5500,nissan,sentra,2018,clean vehicle,31231,silver,north carolina, usa
14400,nissan,altima,2020,clean vehicle,10728,gray,arizona, usa
11450,nissan,sport,2018,clean vehicle,35374,white,florida, usa
11000,nissan,sport,2018,clean vehicle,36715,black,florida, usa
11450,nissan,sport,2018,clean vehicle,33437,red,florida, usa
11000,nissan,sport,2018,clean vehicle,36788,black,florida, usa
11200,nissan,sport,2018,clean vehicle,35491,black,florida, usa
11400,nissan,sport,2018,clean vehicle,33644,black,florida, usa
11450,nissan,sport,2018,clean vehicle,35831,gray,florida, usa
11050,nissan,sport,2018,clean vehicle,35050,gray,florida, usa
11400,nissan,sport,2018,clean vehicle,34924,gray,florida, usa
11050,nissan,sport,2018,clean vehicle,34962,silver,florida, usa
10850,nissan,sport,2018,clean vehicle,39985,gray,florida, usa
10900,nissan,sport,2018,clean vehicle,38816,red,florida, usa
10450,nissan,sport,2018,clean vehicle,41579,red,florida, usa
10800,nissan,sport,2018,clean vehicle,40455,gray,florida, usa
10850,nissan,sport,2018,clean vehicle,39996,white,florida, usa
10800,nissan,sport,2018,clean vehicle,41077,black,florida, usa
10850,nissan,sport,2018,clean vehicle,39183,gray,florida, usa
10800,nissan,sport,2018,clean vehicle,40478,black,florida, usa
10900,nissan,sport,2018,clean vehicle,38806,white,florida, usa
10400,nissan,sport,2018,clean vehicle,45331,blue,florida, usa
10500,nissan,sport,2018,clean vehicle,43531,blue,florida, usa
10800,nissan,sport,2018,clean vehicle,41033,silver,florida, usa
10800,nissan,sport,2018,clean vehicle,40332,gray,florida, usa
11200,nissan,frontier,2019,clean vehicle,22319,silver,arizona, usa
11100,nissan,rogue,2019,clean vehicle,22305,blue,arizona, usa
12200,nissan,maxima,2019,clean vehicle,36996,black,arizona, usa
4000,nissan,sentra,2019,clean vehicle,1,black,arizona, usa
9000,nissan,versa,2019,clean vehicle,27611,gray,arizona, usa
14900,nissan,rogue,2019,clean vehicle,26516,silver,arizona, usa
4600,nissan,rogue,2019,clean vehicle,31397,blue,arizona, usa
6400,nissan,versa,2019,clean vehicle,18300,red,arizona, usa
10400,nissan,note,2019,clean vehicle,26743,white,arizona, usa
7800,nissan,versa,2019,clean vehicle,15832,black,arizona, usa
12300,nissan,sport,2019,clean vehicle,31939,white,arizona, usa
10900,nissan,sentra,2019,clean vehicle,31037,gray,arizona, usa
8500,nissan,versa,2019,clean vehicle,22521,white,arizona, usa
7300,nissan,versa,2019,clean vehicle,31335,white,arizona, usa
5900,nissan,versa,2019,clean vehicle,28315,red,arizona, usa
20000,nissan,armada,2017,clean vehicle,83437,white,texas, usa
11200,nissan,altima,2018,clean vehicle,42250,blue,wisconsin, usa
14400,nissan,rogue,2018,clean vehicle,45732,black,wisconsin, usa
16500,nissan,pathfinder,2018,clean vehicle,49185,white,wisconsin, usa
13400,nissan,rogue,2017,clean vehicle,45826,silver,wisconsin, usa
12500,nissan,door,2017,clean vehicle,36844,white,wisconsin, usa
6500,nissan,door,2013,clean vehicle,104343,gray,illinois, usa
19800,nissan,pathfinder,2018,clean vehicle,34138,white,florida, usa
8800,nissan,versa,2018,clean vehicle,34761,white,florida, usa
12800,nissan,rogue,2018,clean vehicle,32656,blue,florida, usa
8800,nissan,versa,2018,clean vehicle,34837,red,florida, usa
3500,nissan,altima,2019,clean vehicle,30099,white,missouri, usa
750,nissan,sentra,2018,clean vehicle,37088,gray,missouri, usa
10800,nissan,door,2017,clean vehicle,41729,blue,florida, usa
22300,nissan,titan,2017,clean vehicle,17195,white,texas, usa
8300,nissan,sedan,2018,clean vehicle,43064,gray,california, usa
8300,nissan,sedan,2018,clean vehicle,47510,gray,california, usa
8000,nissan,sedan,2018,clean vehicle,52571,gray,california, usa
15200,nissan,frontier,2018,clean vehicle,12129,black,alabama, usa
6700,nissan,sedan,2017,clean vehicle,62280,white,california, usa
7500,nissan,door,2017,clean vehicle,74859,gray,connecticut, usa
10500,nissan,door,2017,clean vehicle,59508,black,connecticut, usa
8400,nissan,juke,2017,clean vehicle,58529,white,connecticut, usa
7000,nissan,door,2015,salvage insurance,24396,black,florida, usa
25500,nissan,armada,2020,clean vehicle,10317,black,california, usa
4100,nissan,door,2017,salvage insurance,37619,black,florida, usa
13900,nissan,altima,2020,clean vehicle,15160,black,california, usa
1900,nissan,door,2015,salvage insurance,91898,black,florida, usa
14700,nissan,pathfinder,2017,clean vehicle,31198,white,connecticut, usa
1900,nissan,door,2013,salvage insurance,144015,blue,ohio, usa
18800,nissan,titan,2017,clean vehicle,15621,white,missouri, usa
7800,nissan,versa,2018,clean vehicle,54815,red,california, usa
13500,nissan,door,2016,clean vehicle,53011,red,louisiana, usa
8000,nissan,versa,2018,clean vehicle,56255,silver,california, usa
3300,nissan,door,2013,clean vehicle,100225,gray,louisiana, usa
7200,nissan,sentra,2017,clean vehicle,54117,silver,connecticut, usa
8000,nissan,door,2017,clean vehicle,54119,gray,california, usa
1280,nissan,door,2012,salvage insurance,162176,black,indiana, usa
14000,nissan,rogue,2018,clean vehicle,37655,white,florida, usa
3500,nissan,door,2015,clean vehicle,101178,gray,california, usa
600,nissan,door,2012,salvage insurance,206142,silver,kansas, usa
12500,nissan,sport,2018,clean vehicle,43187,gray,california, usa
5800,nissan,door,2013,salvage insurance,105590,gray,texas, usa
8000,nissan,versa,2018,clean vehicle,53903,gray,california, usa
2200,nissan,door,2015,salvage insurance,73382,tan,texas, usa
8300,nissan,versa,2018,clean vehicle,48977,white,california, usa
7500,nissan,door,2016,clean vehicle,77504,blue,missouri, usa
8000,nissan,versa,2018,clean vehicle,50871,blue,california, usa
3500,nissan,door,2012,clean vehicle,107734,silver,missouri, usa
8000,nissan,versa,2018,clean vehicle,53098,white,california, usa
2000,nissan,door,2012,salvage insurance,159990,burgundy,oklahoma, usa
7800,nissan,versa,2018,clean vehicle,51552,red,california, usa
8000,nissan,versa,2018,clean vehicle,54692,white,california, usa
18500,nissan,frontier,2019,clean vehicle,18611,white,california, usa
8000,nissan,versa,2018,clean vehicle,51654,blue,california, usa
18300,nissan,frontier,2019,clean vehicle,24046,white,california, usa
7500,nissan,versa,2018,clean vehicle,65184,red,california, usa
29800,nissan,armada,2019,clean vehicle,37398,blue,california, usa
21100,nissan,rogue,2020,clean vehicle,19597,silver,south carolina, usa
16200,nissan,rogue,2019,clean vehicle,34122,silver,california, usa
6998,nissan,doors,2015,clean vehicle,43651,super black,vermont, usa
14700,nissan,rogue,2020,clean vehicle,15387,gray,pennsylvania, usa
19000,nissan,cargo,2020,clean vehicle,264,black,california, usa
7500,nissan,door,2016,clean vehicle,58126,black,texas, usa
7998,nissan,doors,2015,clean vehicle,62921,cayenne red,vermont, usa
10999,nissan,doors,2015,clean vehicle,43279,super black,massachusetts, usa
2900,nissan,door,2012,salvage insurance,117844,gray,north carolina, usa
8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,new hampshire, usa
19925,nissan,murano,2016,clean vehicle,42837,gray,alabama, usa
9500,nissan,sentra,2018,clean vehicle,42782,black,new jersey, usa
12750,nissan,doors,2015,clean vehicle,24629,pearl white,massachusetts, usa
22800,nissan,door,2015,clean vehicle,35902,blue,alabama, usa
11621,nissan,doors,2015,clean vehicle,12840,glacier white,rhode island, usa
11590,nissan,doors,2015,clean vehicle,63933,cayenne red,new hampshire, usa
4700,nissan,door,2012,clean vehicle,100079,black,alabama, usa
11390,nissan,doors,2015,clean vehicle,37953,super black,new york, usa
14500,nissan,rogue,2017,clean vehicle,8677,blue,tennessee, usa
12000,nissan,rogue,2020,clean vehicle,11583,blue,ohio, usa
15000,nissan,altima,2020,clean vehicle,14320,blue,ohio, usa
7500,nissan,door,2016,clean vehicle,19723,black,georgia, usa
28000,nissan,armada,2018,clean vehicle,29554,gray,pennsylvania, usa
17500,nissan,maxima,2018,clean vehicle,39309,black,pennsylvania, usa
18000,nissan,maxima,2018,clean vehicle,34951,silver,pennsylvania, usa
13200,nissan,sport,2018,clean vehicle,35870,black,pennsylvania, usa
17000,nissan,altima,2018,clean vehicle,44423,gray,texas, usa
6700,nissan,xterra,2012,clean vehicle,92982,black,georgia, usa
23300,nissan,murano,2018,clean vehicle,36844,white,texas, usa
26800,nissan,titan,2018,clean vehicle,33605,white,new mexico, usa
18200,nissan,sport,2018,clean vehicle,28009,black,tennessee, usa
18700,nissan,rogue,2018,clean vehicle,41366,silver,virginia, usa
12900,nissan,door,2016,clean vehicle,98354,red,new jersey, usa
16000,nissan,rogue,2018,clean vehicle,39598,no_color,virginia, usa
19400,nissan,rogue,2020,clean vehicle,21009,black,minnesota, usa
10900,nissan,sentra,2018,clean vehicle,28880,silver,tennessee, usa
15800,nissan,sport,2018,clean vehicle,28626,black,virginia, usa
19800,nissan,rogue,2020,clean vehicle,14850,silver,minnesota, usa
19000,nissan,rogue,2018,clean vehicle,41096,black,virginia, usa
18000,nissan,rogue,2020,clean vehicle,12748,black,minnesota, usa
19800,nissan,rogue,2020,clean vehicle,14531,blue,minnesota, usa
19700,nissan,rogue,2020,clean vehicle,15931,black,minnesota, usa
20100,nissan,rogue,2020,clean vehicle,10875,blue,minnesota, usa
19700,nissan,frontier,2019,clean vehicle,31172,silver,minnesota, usa
23400,nissan,frontier,2019,clean vehicle,16248,white,minnesota, usa
23300,nissan,frontier,2019,clean vehicle,18137,black,minnesota, usa
17500,nissan,altima,2019,clean vehicle,25664,black,minnesota, usa
17100,nissan,altima,2019,clean vehicle,31026,black,minnesota, usa
15800,nissan,altima,2019,clean vehicle,41287,silver,minnesota, usa
13600,nissan,altima,2019,clean vehicle,43612,black,minnesota, usa
14400,nissan,altima,2019,clean vehicle,29545,black,minnesota, usa
19800,nissan,frontier,2019,clean vehicle,24303,silver,minnesota, usa
17200,nissan,altima,2019,clean vehicle,29661,gray,minnesota, usa
20300,nissan,frontier,2019,clean vehicle,18857,silver,minnesota, usa
20500,nissan,frontier,2019,clean vehicle,14470,gray,minnesota, usa
16500,nissan,altima,2019,clean vehicle,42364,silver,minnesota, usa
16000,nissan,altima,2019,clean vehicle,37108,black,minnesota, usa
14600,nissan,altima,2019,clean vehicle,26432,blue,minnesota, usa
16300,nissan,rogue,2019,clean vehicle,24174,white,minnesota, usa
15400,nissan,sport,2019,clean vehicle,30756,silver,minnesota, usa
15800,nissan,rogue,2019,clean vehicle,32473,blue,minnesota, usa
15800,nissan,sport,2019,clean vehicle,22947,blue,minnesota, usa
21400,nissan,murano,2018,clean vehicle,17127,white,georgia, usa
15300,nissan,kicks,2019,clean vehicle,20793,gray,minnesota, usa
20100,nissan,pathfinder,2019,clean vehicle,32519,black,minnesota, usa
11300,nissan,sentra,2019,clean vehicle,26930,gray,minnesota, usa
10700,nissan,sentra,2019,clean vehicle,40839,black,minnesota, usa
16000,nissan,rogue,2018,clean vehicle,44732,no_color,south carolina, usa
16600,nissan,rogue,2019,clean vehicle,19292,white,minnesota, usa
15800,nissan,sport,2019,clean vehicle,24155,gray,minnesota, usa
11600,nissan,sentra,2019,clean vehicle,33369,black,minnesota, usa
15000,nissan,rogue,2017,clean vehicle,28918,red,virginia, usa
17600,nissan,rogue,2019,clean vehicle,21623,blue,minnesota, usa
36300,nissan,xd,2017,clean vehicle,16224,white,virginia, usa
15600,nissan,sport,2019,clean vehicle,26406,silver,minnesota, usa
14000,nissan,rogue,2017,clean vehicle,27790,green,virginia, usa
16600,nissan,rogue,2019,clean vehicle,19182,black,minnesota, usa
12600,nissan,sentra,2017,clean vehicle,11837,gray,tennessee, usa
20900,nissan,pathfinder,2019,clean vehicle,21774,black,minnesota, usa
12700,nissan,door,2017,clean vehicle,17738,black,tennessee, usa
15600,nissan,sport,2019,clean vehicle,27206,white,minnesota, usa
18900,nissan,rogue,2019,clean vehicle,20508,silver,minnesota, usa
15700,nissan,sport,2019,clean vehicle,24987,blue,minnesota, usa
21900,nissan,pathfinder,2019,clean vehicle,21273,gray,minnesota, usa
21700,nissan,pathfinder,2019,clean vehicle,23863,black,minnesota, usa
14600,nissan,rogue,2016,clean vehicle,31566,gray,virginia, usa
12000,nissan,sentra,2019,clean vehicle,25261,gray,minnesota, usa
21000,nissan,pathfinder,2019,clean vehicle,20628,silver,minnesota, usa
12500,nissan,door,2017,clean vehicle,48765,blue,pennsylvania, usa
15900,nissan,rogue,2019,clean vehicle,30645,silver,minnesota, usa
11800,nissan,door,2017,clean vehicle,60158,red,pennsylvania, usa
9900,nissan,versa,2019,clean vehicle,39985,blue,minnesota, usa
10600,nissan,sentra,2018,clean vehicle,39208,black,minnesota, usa
10100,nissan,sentra,2018,clean vehicle,45080,black,minnesota, usa
13300,nissan,sport,2018,clean vehicle,39247,gray,minnesota, usa
10100,nissan,sentra,2018,clean vehicle,46382,white,minnesota, usa
10300,nissan,sentra,2018,clean vehicle,39893,black,minnesota, usa
10300,nissan,sentra,2018,clean vehicle,41203,gray,minnesota, usa
10300,nissan,sentra,2018,clean vehicle,40648,blue,minnesota, usa
24000,nissan,murano,2018,clean vehicle,31551,gray,minnesota, usa
10400,nissan,sentra,2018,clean vehicle,38761,gray,minnesota, usa
10200,nissan,sentra,2018,clean vehicle,42838,gray,minnesota, usa
9500,nissan,versa,2018,clean vehicle,41557,blue,minnesota, usa
10500,nissan,sentra,2018,clean vehicle,41136,black,minnesota, usa
10500,nissan,sentra,2018,clean vehicle,41141,silver,minnesota, usa
3500,nissan,door,2016,clean vehicle,115716,blue,pennsylvania, usa
9300,nissan,versa,2018,clean vehicle,52260,black,minnesota, usa
14100,nissan,rogue,2016,clean vehicle,22041,silver,pennsylvania, usa
2425,nissan,door,2012,salvage insurance,161836,black,tennessee, usa
925,nissan,door,2012,salvage insurance,83720,silver,tennessee, usa
11000,nissan,rogue,2016,clean vehicle,37605,black,pennsylvania, usa
11000,nissan,rogue,2016,clean vehicle,63738,green,pennsylvania, usa
2100,nissan,door,2013,salvage insurance,155704,silver,tennessee, usa
800,nissan,door,2012,salvage insurance,234792,black,florida, usa
20400,nissan,pathfinder,2018,clean vehicle,24143,silver,south carolina, usa
375,nissan,door,2017,salvage insurance,1,red,north carolina, usa
3000,nissan,door,2015,clean vehicle,132655,beige,pennsylvania, usa
15100,nissan,rogue,2017,clean vehicle,28079,gray,south carolina, usa
4000,nissan,door,2015,salvage insurance,74906,silver,north carolina, usa
19500,nissan,door,2017,clean vehicle,53155,gray,south carolina, usa
22600,nissan,titan,2017,clean vehicle,94258,gray,south carolina, usa
6500,nissan,door,2014,clean vehicle,65620,white,pennsylvania, usa
11800,nissan,door,2012,clean vehicle,92878,gray,pennsylvania, usa
20500,nissan,pathfinder,2017,clean vehicle,25918,white,missouri, usa
14200,nissan,rogue,2018,clean vehicle,37830,black,ohio, usa
22000,nissan,frontier,2018,clean vehicle,13875,white,ohio, usa
16200,nissan,frontier,2018,clean vehicle,6024,silver,ohio, usa
4800,nissan,door,2016,salvage insurance,76789,gray,texas, usa
16000,nissan,sport,2018,clean vehicle,30409,black,ohio, usa
14300,nissan,sport,2018,clean vehicle,44864,gray,ohio, usa
16800,nissan,pathfinder,2019,clean vehicle,42397,silver,florida, usa
11900,nissan,sentra,2018,clean vehicle,16778,gray,ohio, usa
3000,nissan,door,2015,salvage insurance,99767,gray,south carolina, usa
15000,nissan,rogue,2019,clean vehicle,34692,gray,florida, usa
15200,nissan,rogue,2019,clean vehicle,30721,gray,florida, usa
18000,nissan,door,2017,clean vehicle,53376,black,ohio, usa
22700,nissan,nvp,2016,clean vehicle,21282,white,ohio, usa
3800,nissan,door,2015,clean vehicle,81699,blue,texas, usa
5475,nissan,door,2018,salvage insurance,33048,black,connecticut, usa
11400,nissan,sentra,2018,clean vehicle,10372,blue,illinois, usa
28100,nissan,pathfinder,2018,clean vehicle,8889,silver,illinois, usa
3500,nissan,sentra,2017,clean vehicle,127780,gray,illinois, usa
15200,nissan,murano,2016,clean vehicle,59640,orange,illinois, usa
1950,nissan,door,2015,salvage insurance,83975,blue,california, usa
13400,nissan,rogue,2016,clean vehicle,46178,black,illinois, usa
12500,nissan,altima,2018,clean vehicle,34460,gray,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,30594,black,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,39817,silver,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,40419,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,35493,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,37073,gray,florida, usa
1500,nissan,door,2013,salvage insurance,98384,black,maryland, usa
16500,nissan,pathfinder,2018,clean vehicle,34640,white,florida, usa
13900,nissan,rogue,2018,clean vehicle,38760,white,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,34841,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,35065,gray,florida, usa
12400,nissan,altima,2018,clean vehicle,37741,black,florida, usa
13000,nissan,altima,2018,clean vehicle,27488,gray,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,37452,gray,florida, usa
13900,nissan,rogue,2018,clean vehicle,39797,black,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,36714,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,36207,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,38563,black,florida, usa
13900,nissan,rogue,2018,clean vehicle,39885,silver,florida, usa
12100,nissan,altima,2018,clean vehicle,41852,silver,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,39454,silver,florida, usa
16500,nissan,pathfinder,2018,clean vehicle,40203,blue,florida, usa
13900,nissan,rogue,2018,clean vehicle,34547,white,florida, usa
3700,nissan,door,2015,clean vehicle,75858,silver,illinois, usa
18800,nissan,pathfinder,2019,clean vehicle,31123,white,north carolina, usa
9200,nissan,versa,2018,clean vehicle,33808,black,florida, usa
30100,nissan,titan,2019,clean vehicle,30599,black,north carolina, usa
9200,nissan,versa,2018,clean vehicle,33931,black,florida, usa
11100,nissan,sentra,2019,clean vehicle,40359,black,north carolina, usa
13900,nissan,rogue,2018,clean vehicle,44313,white,florida, usa
9100,nissan,versa,2018,clean vehicle,33078,black,florida, usa
22800,nissan,frontier,2019,clean vehicle,24320,black,illinois, usa
13900,nissan,rogue,2018,clean vehicle,42502,black,florida, usa
12600,nissan,altima,2019,clean vehicle,33497,gray,california, usa
9200,nissan,versa,2018,clean vehicle,39577,silver,florida, usa
12100,nissan,altima,2019,clean vehicle,36974,gray,california, usa
9200,nissan,versa,2018,clean vehicle,41220,black,florida, usa
2300,nissan,frontier,2019,clean vehicle,1,silver,california, usa
13900,nissan,rogue,2018,clean vehicle,41539,black,florida, usa
9500,nissan,sentra,2019,clean vehicle,19646,black,california, usa
13900,nissan,rogue,2018,clean vehicle,39924,white,florida, usa
1700,nissan,note,2019,clean vehicle,33279,red,california, usa
13900,nissan,rogue,2018,clean vehicle,40259,gray,florida, usa
10400,nissan,sentra,2019,clean vehicle,25264,blue,california, usa
9200,nissan,versa,2018,clean vehicle,35677,black,florida, usa
7400,nissan,versa,2019,clean vehicle,35511,black,california, usa
9200,nissan,versa,2018,clean vehicle,33027,black,florida, usa
7800,nissan,versa,2019,clean vehicle,23609,red,california, usa
9200,nissan,versa,2018,clean vehicle,34553,silver,florida, usa
9200,nissan,versa,2018,clean vehicle,31594,silver,florida, usa
9200,nissan,versa,2018,clean vehicle,32557,black,florida, usa
9200,nissan,versa,2018,clean vehicle,31371,silver,florida, usa
